movieId,title,genres,img,lang
1844,Out of Sight (1998),Action|Crime|Romance,https://s199.imacdn.com/vg/2015/05/nobunagun-large-1432285028.jpg,Italy
1845,Picnic at Hanging Rock (1975),Drama|Mystery,https://s199.imacdn.com/vg/2015/05/tactics-large-1432285028.jpg,Thailand
1846,Smoke Signals (1998),Comedy|Drama,https://s199.imacdn.com/vg/2015/05/co-giao-gang-to-large-1432285029.jpg,Laos
1847,Voyage to the Beginning of the World (1997),Drama,https://s199.imacdn.com/vg/2015/05/persona-4-the-animation-large-1432285029.jpg,Vietnam
1848,Buffalo 66 (1998),Action|Comedy|Drama,https://s199.imacdn.com/vg/2015/05/seirei-no-moribito-large-1432285029.jpg,Hindi
1849,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,https://s199.imacdn.com/vg/2015/05/uchouten-kazoku-large-1432285029.jpg,Laos
1850,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,https://s199.imacdn.com/vg/2015/05/azumanga-daioh-large-1432285029.jpg,Catalan
1851,Madeline (1998),Children's|Comedy,https://s199.imacdn.com/vg/2015/05/bac-si-quai-di-large-1432285029.jpg,China
1852,Small Soldiers (1998),Animation|Children's|Fantasy|War,https://s199.imacdn.com/vg/2015/05/date-a-live-ii-large-1432285029.jpg,Khmer
1853,Pi (1998),Sci-Fi|Thriller,https://s199.imacdn.com/vg/2015/05/black-lagoon-large-1432285029.jpg,Hindi
1854,Whatever (1998),Drama,https://s199.imacdn.com/vg/2015/05/mobile-fighter-g-gundam-large-1432285030.jpg,Korea
1855,There's Something About Mary (1998),Comedy,https://s199.imacdn.com/vg/2015/05/vien-dan-den-large-1432285030.jpg,China
1856,Plan 9 from Outer Space (1958),Horror|Sci-Fi,https://s199.imacdn.com/vg/2015/05/chihayafuru-season-2-large-1432285030.jpg,Armenia
1857,Wings (1927),Drama|Romance|War,https://s199.imacdn.com/vg/2015/05/inuyasha-large-1432284977.jpg,French
1858,"Broadway Melody, The (1929)",Musical,https://s199.imacdn.com/vg/2015/05/mushishi-large-1432285028.jpg,Laos
1859,All Quiet on the Western Front (1930),War,https://s199.imacdn.com/vg/2015/05/hetalia-world-series-large-1432285028.jpg,Denmark
1860,Cimarron (1931),Western,https://s199.imacdn.com/vg/2015/05/sola-large-1432285028.jpg,Korea
1861,Grand Hotel (1932),Drama,https://s199.imacdn.com/vg/2015/05/ao-no-exorcist-the-movie-large-1432285028.jpg,Italy
1862,Cavalcade (1933),Drama,https://s199.imacdn.com/vg/2015/05/hackquantum-large-1432285028.jpg,Korea
1863,Mutiny on the Bounty (1935),Adventure,https://s199.imacdn.com/vg/2015/05/cowboy-bebop-large-1432285028.jpg,Laos
1864,"Great Ziegfeld, The (1936)",Musical,https://s199.imacdn.com/vg/2015/05/mermaid-forest-large-1432285027.jpg,French
1865,"Life of Ãmile Zola, The (1937)",Drama,https://s199.imacdn.com/vg/2015/05/nuoc-mat-chan-tinh-large-1432285027.jpg,Vietnam
1866,You Can't Take It With You (1938),Comedy,https://s199.imacdn.com/vg/2015/05/hac-quan-gia-phan-2-large-1432285027.jpg,Khmer
1867,How Green Was My Valley (1941),Drama,https://s199.imacdn.com/vg/2015/05/hac-quan-gia-phan-1-large-1432285027.jpg,Khmer
1868,Mrs. Miniver (1942),Drama|War,https://s199.imacdn.com/vg/2015/05/nanatsuiro-drops-large-1432285027.jpg,Catalan
1869,Going My Way (1944),Comedy,https://s199.imacdn.com/vg/2015/05/chua-te-akira-large-1432285027.jpg,Brazil
1870,"Lost Weekend, The (1945)",Drama,https://s199.imacdn.com/vg/2015/05/hungry-heart-wild-striker-large-1432285027.jpg,Japan
1871,"Best Years of Our Lives, The (1946)",Drama|War,https://s199.imacdn.com/vg/2015/05/shirokuma-cafe-large-1432285027.jpg,China
1872,Gentleman's Agreement (1947),Drama,https://s199.imacdn.com/vg/2015/05/truyen-thuyet-duc-phat-large-1432285027.jpg,Brazil
1873,Hamlet (1948),Drama,https://s199.imacdn.com/vg/2015/05/mobile-suit-gundam-00-large-1432285026.jpg,China
1874,All the King's Men (1949),Drama,https://s199.imacdn.com/vg/2015/05/densetsu-no-yuusha-no-densetsu-large-1432285026.jpg,Armenia
1875,"Greatest Show on Earth, The (1952)",Drama,https://s199.imacdn.com/vg/2015/05/magi-me-cung-ma-thuat-large-1432285026.jpg,Armenia
1876,From Here to Eternity (1953),Drama|Romance|War,https://s199.imacdn.com/vg/2015/05/k-large-1432285026.jpg,Armenia
1877,On the Waterfront (1954),Crime|Drama,https://s199.imacdn.com/vg/2015/05/doreamon-tap-224-quyet-chien-cho-may-dau-meo-may-large-1432285026.jpg,French
1878,Marty (1955),Drama|Romance,https://s199.imacdn.com/vg/2015/05/gekijouban-macross-f-itsuwari-no-utahime-large-1432285026.jpg,Catalan
1879,West Side Story (1961),Musical|Romance,https://s199.imacdn.com/vg/2019/07/26/7127970108ff1501_1b6cc688c7dd3ccd_6610915641132517185710.jpg,Denmark
1880,Tom Jones (1963),Comedy,https://s199.imacdn.com/vg/2015/05/pupa-large-1432285025.jpg,Laos
1881,"Man for All Seasons, A (1966)",Drama,https://s199.imacdn.com/vg/2015/05/fate-stay-night-large-1432285025.jpg,Denmark
1882,In the Heat of the Night (1967),Drama|Mystery,https://s199.imacdn.com/vg/2015/05/steingate-large-1432285025.jpg,England
1883,Oliver! (1968),Musical,https://s199.imacdn.com/vg/2015/05/takanashi-rikka-kai-chuunibyou-demo-koi-ga-shitai-movie-large-1432285025.jpg,Korea
1884,Midnight Cowboy (1969),Drama,https://s199.imacdn.com/vg/2016/10/03/3f36a51fe8bd1e3a_93a57a987b5b16b8_39706147548450799674.jpg,Bangla
1885,"French Connection, The (1971)",Action|Crime|Drama|Thriller,https://s199.imacdn.com/vg/2015/05/ixion-saga-dimension-transfer-large-1432285025.jpg,Laos
1886,Rocky (1976),Action|Drama,https://s199.imacdn.com/vg/2015/05/kemono-no-souja-erin-large-1432285025.jpg,Hindi
1887,Kramer Vs. Kramer (1979),Drama,https://s199.imacdn.com/vg/2015/05/thoi-gian-vang-large-1432285024.jpg,England
1888,Ordinary People (1980),Drama,https://s199.imacdn.com/vg/2015/05/code-geass-hangyaku-no-lelouch-large-1432285024.jpg,French
1889,Chariots of Fire (1981),Drama,https://s199.imacdn.com/vg/2015/05/bakegyamon-large-1432285024.jpg,Vietnam
1890,Terms of Endearment (1983),Comedy|Drama,https://s199.imacdn.com/vg/2016/02/gingitsune-thumbnail-1455694207.jpg,Khmer
1891,Out of Africa (1985),Drama|Romance,https://s199.imacdn.com/vg/2015/05/gundam-build-fighters-large-1432285023.jpg,China
1892,"Last Emperor, The (1987)",Drama|War,https://s199.imacdn.com/vg/2015/05/neppuu-kairiku-bushi-road-large-1432285023.jpg,Italy
1893,Rain Man (1988),Drama,https://s199.imacdn.com/vg/2015/05/hoozuki-no-reitetsu-large-1432285023.jpg,Vietnam
1894,Driving Miss Daisy (1989),Drama,https://s199.imacdn.com/vg/2018/06/22/3b698f6a884faa73_b38556f3f5533302_3466015296740245166165.jpg,Thailand
1895,Take the Money and Run (1969),Comedy,https://s199.imacdn.com/vg/2015/05/diamond-no-ace-large-1432285023.jpg,Vietnam
1896,Klute (1971),Drama|Mystery,https://s199.imacdn.com/vg/2019/07/25/68f300c94cda666b_6cdbfdba15e57dec_3278315640255733185710.jpg,Bangla
1897,Repo Man (1984),Comedy|Sci-Fi,https://s199.imacdn.com/vg/2015/05/tamako-market-large-1432285022.jpg,China
1898,Metropolitan (1990),Comedy,https://s199.imacdn.com/vg/2015/05/toaru-hikuushi-e-no-koiuta-large-1432285022.jpg,Catalan
1899,Labyrinth (1986),Adventure|Children's|Fantasy,https://s199.imacdn.com/vg/2015/05/rental-magica-large-1432285022.jpg,Catalan
1900,"Breakfast Club, The (1985)",Comedy|Drama,https://s199.imacdn.com/vg/2015/05/suisei-no-gargantia-large-1432285021.jpg,Bangla
1901,Nightmare on Elm Street Part 2," Freddy's Revenge, A (1985)",https://s199.imacdn.com/vg/2015/05/full-metal-panic-large-1432285021.jpg,Khmer
1902,Nightmare on Elm Street 3," Dream Warriors, A (1987)",https://s199.imacdn.com/vg/2015/05/shakugan-no-shana-large-1432285021.jpg,England
1903,Nightmare on Elm Street 4," The Dream Master, A (1988)",https://s199.imacdn.com/vg/2015/05/to-aru-majutsu-no-index-large-1432285021.jpg,Denmark
1904,Nightmare on Elm Street 5," The Dream Child, A (1989)",https://s199.imacdn.com/vg/2015/05/the-idol-master-large-1432285021.jpg,England
1905,Freddy's Dead, The Final Nightmare (1991),https://s199.imacdn.com/vg/2015/05/tonari-no-kaibutsu-kun-large-1432285021.jpg,England
1906,Friday the 13th (1980),Horror,https://s199.imacdn.com/vg/2019/07/26/4df7ec2d0db21487_fc49c47d6d1cd1be_4322515641184736185710.jpg,Khmer
1907,Friday the 13th Part 2 (1981),Horror,https://s199.imacdn.com/vg/2015/05/buddy-complex-large-1432285020.jpg,Japan
1908,Friday the 13th Part 3, 3D (1982),https://s199.imacdn.com/vg/2015/05/happiness-charge-precure-large-1432285020.jpg,Thailand
1909,Friday the 13th, The Final Chapter (1984),https://s199.imacdn.com/vg/2015/05/kuroko-no-basket-2-large-1432285020.jpg,Italy
1910,Friday the 13th Part V, A New Beginning (1985),https://s199.imacdn.com/vg/2015/05/hamatora-large-1432285020.jpg,Denmark
1911,Friday the 13th Part VI, Jason Lives (1986),https://s199.imacdn.com/vg/2015/05/mahou-sensou-large-1432285020.jpg,China
1912,Friday the 13th Part VII, The New Blood (1988),https://s199.imacdn.com/vg/2017/04/22/eddc297bf36ed8a4_598ae57eca6ab57c_43305149283851669674.jpg,Hindi
1913,Friday the 13th Part VIII, Jason Takes Manhattan (1989),https://s199.imacdn.com/vg/2015/05/little-busters-large-1432285020.jpg,Japan
1914,Halloween (1978),Horror,https://s199.imacdn.com/vg/2015/05/little-busters-refrain-large-1432285019.jpg,Bangla
1915,Halloween II (1981),Horror,https://s199.imacdn.com/vg/2015/05/free-large-1432285019.jpg,Laos
1916,Halloween III, Season of the Witch (1983),https://s199.imacdn.com/vg/2015/05/tau-chien-khong-gian-yamato-2199-large-1432285019.jpg,England
1917,Halloween 4, The Return of Michael Myers (1988),https://s199.imacdn.com/vg/2015/05/clannad-large-1432285019.jpg,England
1918,Halloween 5, The Revenge of Michael Myers (1989),https://s199.imacdn.com/vg/2015/05/touch-large-1432285018.jpg,Hindi
1919,Prom Night (1980),Horror,https://s199.imacdn.com/vg/2015/05/robotics-notes-large-1432285018.jpg,Thailand
1920,Hello Mary Lou, Prom Night II (1987),https://s199.imacdn.com/vg/2015/10/white-album-large-1443844738.jpg,Khmer
1921,Prom Night III, The Last Kiss (1989),https://s199.imacdn.com/vg/2015/05/soul-link-large-1432285018.jpg,Denmark
1922,Prom Night IV, Deliver Us From Evil (1992),https://s199.imacdn.com/vg/2015/05/school-rumble-ni-gakki-large-1432285018.jpg,Khmer
1923,Child's Play (1988),Horror,https://s199.imacdn.com/vg/2015/05/katekyo-hitman-reborn-large-1432285018.jpg,Thailand
1924,Child's Play 2 (1990),Horror,https://s199.imacdn.com/vg/2015/05/infinite-stratos-2-large-1432285018.jpg,French
1925,Child's Play 3 (1992),Horror,https://s199.imacdn.com/vg/2015/05/munto-large-1432285017.jpg,Thailand
1926,Poltergeist (1982),Horror|Thriller,https://s199.imacdn.com/vg/2015/05/shinsekai-yori-large-1432285017.jpg,Khmer
1927,Poltergeist II, The Other Side (1986),https://s199.imacdn.com/vg/2020/04/08/5cf3f6783c544779_080f16ac4f75efe5_37618158634919849674.jpg,Italy
1928,Poltergeist III (1988),Horror|Thriller,https://s199.imacdn.com/vg/2015/05/rozen-maiden-large-1432285017.jpg,China
1929,"Exorcist, The (1973)",Horror,https://s199.imacdn.com/vg/2015/05/pandora-hearts-large-1432285017.jpg,Korea
1930,Exorcist II, The Heretic (1977),https://s199.imacdn.com/vg/2015/05/papa-no-iukoto-wo-kikinasai-large-1432285017.jpg,Laos
1931,"Exorcist III, The (1990)",Horror,https://s199.imacdn.com/vg/2015/05/onegai-teacher-large-1432285017.jpg,China
1932,Lethal Weapon (1987),Action|Comedy|Crime|Drama,https://s199.imacdn.com/vg/2015/05/ouran-high-school-host-club-large-1432285016.jpg,French
1933,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,https://s199.imacdn.com/vg/2015/05/mashiro-iro-symphony-large-1432285016.jpg,Laos
1934,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,https://s199.imacdn.com/vg/2015/05/mm-large-1432285016.jpg,Bangla
1935,Gremlins (1984),Comedy|Horror,https://s199.imacdn.com/vg/2015/05/hoang-tu-trong-mo-large-1432285016.jpg,England
1936,Gremlins 2, The New Batch (1990),https://s199.imacdn.com/vg/2015/05/eyeshield-21-large-1432285015.jpg,Korea
1937,"Goonies, The (1985)",Adventure|Children's|Fantasy,https://s199.imacdn.com/vg/2015/05/brothers-conflict-large-1432285015.jpg,China
1938,"Mask of Zorro, The (1998)",Action|Adventure|Romance,https://s199.imacdn.com/vg/2015/05/witch-craft-works-large-1432285015.jpg,England
1939,Polish Wedding (1998),Comedy,https://s199.imacdn.com/vg/2015/08/lop-hoc-sat-thu-tap-dac-biet-large-1439116249.jpg,Brazil
1940,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir,https://s199.imacdn.com/vg/2018/07/18/8e64e167eb156ddd_806a4005c32dd111_41774153190964189674.jpg,China
1941,Soylent Green (1973),Sci-Fi|Thriller,https://s199.imacdn.com/vg/2015/05/kami-nomi-zo-shiru-sekai-large-1432285015.jpg,Hindi
1942,Metropolis (1926),Sci-Fi,https://s199.imacdn.com/vg/2015/05/inu-to-hasami-wa-tsukaiyou-large-1432285014.jpg,Korea
1943,Back to the Future Part II (1989),Comedy|Sci-Fi,https://s199.imacdn.com/vg/2015/05/nobunaga-the-fool-large-1432285014.jpg,Japan
1944,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,https://s199.imacdn.com/vg/2015/05/magi-the-kingdom-of-magic-2-large-1432285014.jpg,Denmark
1945,"Poseidon Adventure, The (1972)",Action|Adventure,https://s199.imacdn.com/vg/2015/05/d-frag-large-1432285014.jpg,Armenia
1946,Freaky Friday (1977),Children's|Comedy,https://s199.imacdn.com/vg/2015/05/gintama-movie-2-yorozuya-yo-eien-nare-large-1432285014.jpg,Hindi
1947,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,https://s199.imacdn.com/vg/2015/05/inari-konkon-koi-iroha-large-1432285014.jpg,England
1948,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,https://s199.imacdn.com/vg/2015/05/nisekoi-large-1432285014.jpg,Bangla
1949,Babes in Toyland (1961),Children's|Fantasy|Musical,https://s199.imacdn.com/vg/2015/05/one-piece-episode-of-merry-large-1432285013.jpg,Italy
1950,Bambi (1942),Animation|Children's,https://s199.imacdn.com/vg/2015/05/inu-x-boku-ss-large-1432285013.jpg,Hindi
1951,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,https://s199.imacdn.com/vg/2015/05/hanasakeru-seishounen-large-1432285013.jpg,Brazil
1952,Dangerous Liaisons (1988),Drama|Romance,https://s199.imacdn.com/vg/2015/05/higurashi-no-naku-koro-ni-kai-large-1432285013.jpg,China
1953,Dune (1984),Fantasy|Sci-Fi,https://s199.imacdn.com/vg/2019/07/26/477411372ededbf0_2a430cc89b1eabad_6255215641140615185710.jpg,Korea
1954,"Last Temptation of Christ, The (1988)",Drama,https://s199.imacdn.com/vg/2015/05/haiyore-nyaruko-san-large-1432285013.jpg,Japan
1955,Godfather," Part III, The (1990)",https://s199.imacdn.com/vg/2015/05/hidan-no-aria-large-1432285013.jpg,Thailand
1956,"Rapture, The (1991)",Drama|Mystery,https://s199.imacdn.com/vg/2015/05/girls-und-panzer-large-1432285013.jpg,Catalan
1957,Lolita (1997),Drama|Romance,https://s199.imacdn.com/vg/2015/05/ghost-hunt-large-1432285012.jpg,Japan
1958,Disturbing Behavior (1998),Horror|Thriller,https://s199.imacdn.com/vg/2015/05/erementar-gerad-large-1432285012.jpg,England
1959,Mafia! (1998),Comedy|Crime,https://s199.imacdn.com/vg/2015/05/doujin-work-large-1432285012.jpg,Hindi
1960,Saving Private Ryan (1998),Action|Drama|War,https://s199.imacdn.com/vg/2015/05/darker-than-black-kuro-no-keiyakusha-large-1432285012.jpg,Hindi
1961,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,https://s199.imacdn.com/vg/2015/05/campione-large-1432285012.jpg,Vietnam
1962,East Palace West Palace (Dong gong xi gong) (1997),Drama,https://s199.imacdn.com/vg/2015/05/baka-to-test-to-shoukanjuu-spinout-sore-ga-bokura-no-nichijou-large-1432285012.jpg,Catalan
1963,"$1,000,000 Duck (1971)",Children's|Comedy,https://s199.imacdn.com/vg/2015/05/asatte-no-houkou-large-1432285012.jpg,Armenia
1964,"Barefoot Executive, The (1971)",Children's|Comedy,https://s199.imacdn.com/vg/2015/05/akb0048-large-1432285012.jpg,Bangla
1965,"Black Cauldron, The (1985)",Animation|Children's,https://s199.imacdn.com/vg/2015/05/ano-natsu-de-matteru-large-1432285012.jpg,Bangla
1966,"Black Hole, The (1979)",Sci-Fi,https://s199.imacdn.com/vg/2015/05/sword-art-online-extra-edition-large-1432285011.jpg,Denmark
1967,Blackbeard's Ghost (1968),Children's|Comedy,https://s199.imacdn.com/vg/2015/05/aishiteruze-baby-large-1432285011.jpg,Khmer
1968,Blank Check (1994),Children's|Comedy,https://s199.imacdn.com/vg/2015/05/air-movie-large-1432285011.jpg,England
1969,Candleshoe (1977),Adventure|Children's|Comedy,https://s199.imacdn.com/vg/2015/05/zettai-karen-children-large-1432285011.jpg,China
1970,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,https://s199.imacdn.com/vg/2015/05/zetsuen-no-tempest-large-1432285011.jpg,Catalan
1971,Cheetah (1989),Adventure|Children's,https://s199.imacdn.com/vg/2015/05/ca-voi-cat-large-1432285011.jpg,Brazil
1972,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,https://s199.imacdn.com/vg/2015/05/makai-ouji-devils-and-realist-large-1432285011.jpg,Bangla
1973,Condorman (1981),Action|Adventure|Children's|Comedy,https://s199.imacdn.com/vg/2015/05/kimi-to-boku-large-1432285011.jpg,Japan
1974,D2, The Mighty Ducks (1994),https://s199.imacdn.com/vg/2015/05/un-go-movie-luat-nhan-qua-large-1432285011.jpg,Korea
1975,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,https://s199.imacdn.com/vg/2015/05/un-go-large-1432285010.jpg,Thailand
1976,"Devil and Max Devlin, The (1981)",Comedy,https://s199.imacdn.com/vg/2015/05/hachimitsu-to-clover-honey-clover-large-1432285010.jpg,Thailand
1977,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,https://s199.imacdn.com/vg/2015/05/hong-huyet-phien-large-1432285010.jpg,Thailand
1978,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,https://s199.imacdn.com/vg/2016/07/19/c23cd6da3d12b1d0_6b7a017c25301141_51136146894392739674.jpg,Italy
1979,"Gnome-Mobile, The (1967)",Children's,https://s199.imacdn.com/vg/2015/05/date-a-live-large-1432285010.jpg,Khmer
1980,"Great Mouse Detective, The (1986)",Animation|Children's,https://s199.imacdn.com/vg/2015/05/hakkenden-eight-dogs-of-the-east-large-1432285010.jpg,China
1981,"Happiest Millionaire, The (1967)",Comedy|Musical,https://s199.imacdn.com/vg/2015/05/danshi-koukousei-no-nichijou-large-1432285010.jpg,Vietnam
1982,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,https://s199.imacdn.com/vg/2015/05/cuticle-tantei-inaba-large-1432285010.jpg,Japan
1983,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,https://s199.imacdn.com/vg/2015/05/amnesia-large-1432285009.jpg,Hindi
1984,Hocus Pocus (1993),Children's|Comedy,https://s199.imacdn.com/vg/2015/05/chonnyonyeouu-yeouubi-large-1432285009.jpg,Khmer
1985,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,https://s199.imacdn.com/vg/2015/05/aa-megami-sama-large-1432285009.jpg,Laos
1986,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,https://s199.imacdn.com/vg/2015/05/unico-large-1432285009.jpg,Khmer
1987,Hot Lead and Cold Feet (1978),Comedy|Western,https://s199.imacdn.com/vg/2015/05/ki-thu-co-vay-large-1432285009.jpg,Japan
1988,In Search of the Castaways (1962),Adventure|Children's,https://s199.imacdn.com/vg/2015/05/nagi-no-asukara-large-1432285008.jpg,Japan
1989,"Incredible Journey, The (1963)",Adventure|Children's,https://s199.imacdn.com/vg/2019/07/31/e82f130bb6dbf5ca_dfaf8695ec5c7629_4323015645485267185710.jpg,French
1990,"Negotiator, The (1998)",Action|Thriller,https://s199.imacdn.com/vg/2015/05/tokyo-ravens-large-1432285008.jpg,French
1991,"Parent Trap, The (1998)",Children's|Drama,https://s199.imacdn.com/vg/2015/05/baka-to-test-to-shoukanjuu-ni-large-1432285008.jpg,Thailand
1992,BASEketball (1998),Comedy,https://s199.imacdn.com/vg/2015/05/hanasaku-iroha-large-1432285008.jpg,Bangla
1993,Full Tilt Boogie (1997),Documentary,https://s199.imacdn.com/vg/2015/05/tari-tari-large-1432285007.jpg,Brazil
1994,"Governess, The (1998)",Drama|Romance,https://s199.imacdn.com/vg/2020/11/23/f5ac75132499e884_9476a17c3b2728c9_44862160611656619674.jpg,Brazil
1995,Seventh Heaven (Le SeptiÃ¨me ciel) (1997),Drama|Romance,https://s199.imacdn.com/vg/2015/05/chibi-devi-large-1432285007.jpg,Hindi
1996,Roger & Me (1989),Comedy|Documentary,https://s199.imacdn.com/vg/2015/05/to-aru-kagaku-no-railgun-large-1432285007.jpg,Italy
1997,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,https://s199.imacdn.com/vg/2015/05/to-aru-kagaku-no-railgun-s-large-1432285007.jpg,England
1998,Out of the Past (1947),Film-Noir,https://s199.imacdn.com/vg/2015/05/vua-cau-ca-large-1432285007.jpg,Denmark
1999,Doctor Zhivago (1965),Drama|Romance|War,https://s199.imacdn.com/vg/2015/09/aoki-hagane-no-arpeggio-ars-nova-large-1441168284.jpg,China
2000,Fanny and Alexander (1982),Drama,https://s199.imacdn.com/vg/2015/05/noucome-large-1432285007.jpg,Brazil
2001,"Trip to Bountiful, The (1985)",Drama,https://s199.imacdn.com/vg/2015/05/log-horizon-large-1432285006.jpg,Hindi
2002,Tender Mercies (1983),Drama,https://s199.imacdn.com/vg/2015/05/kill-la-kill-large-1432285006.jpg,Brazil
2003,And the Band Played On (1993),Drama,https://s199.imacdn.com/vg/2015/05/kyoukai-no-kanata-large-1432285006.jpg,England
2004,"'burbs, The (1989)",Comedy,https://s199.imacdn.com/vg/2015/05/coppelion-large-1432285006.jpg,Hindi
2005,Fandango (1985),Comedy,https://s199.imacdn.com/vg/2015/05/ova-yahari-ore-no-seishun-love-snafu-large-1432285006.jpg,Brazil
2006,"Night Porter, The (Il Portiere di notte) (1974)",Drama,https://s199.imacdn.com/vg/2015/05/dragon-ball-z-battle-of-gods-large-1432285006.jpg,Laos
2007,Mephisto (1981),Drama|War,https://s199.imacdn.com/vg/2015/05/bakuman-season-3-large-1432285006.jpg,Bangla
2008,Blue Velvet (1986),Drama|Mystery,https://s199.imacdn.com/vg/2015/05/corpse-party-tortured-souls-large-1432285006.jpg,England
2009,"Journey of Natty Gann, The (1985)",Adventure|Children's,https://s199.imacdn.com/vg/2015/05/fairy-tail-x-rave-large-1432285005.jpg,Bangla
2010,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,https://s199.imacdn.com/vg/2019/07/24/815b83a4e119bd43_d5cb9ea9f7e4012b_19858615639721539185710.jpg,Khmer
2011,Kidnapped (1960),Children's|Drama,https://s199.imacdn.com/vg/2015/05/acchi-kocchi-large-1432284986.jpg,Denmark
2012,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,https://s199.imacdn.com/vg/2015/05/dragon-ball-large-1432284978.jpg,Catalan
2013,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,https://s199.imacdn.com/vg/2015/05/dragon-ball-gt-large-1432284979.jpg,French
2014,"Mighty Ducks, The (1992)",Children's|Comedy,https://s199.imacdn.com/vg/2015/05/dragon-ball-z-large-1432284979.jpg,Catalan
2015,"Muppet Christmas Carol, The (1992)",Children's|Musical,https://s199.imacdn.com/vg/2015/05/dragon-ball-kai-large-1432284979.jpg,Denmark
2016,Newsies (1992),Children's|Musical,https://s199.imacdn.com/vg/2015/05/toriko-3d-kaimaku-gourmet-adventure-large-1432284986.jpg,Korea
2017,101 Dalmatians (1961),Animation|Children's,https://s199.imacdn.com/vg/2015/05/mot-nua-ranma-large-1432284979.jpg,Brazil
2018,One Magic Christmas (1985),Drama|Fantasy,https://s199.imacdn.com/vg/2015/05/dragon-ball-movie-1-13-large-1432284987.jpg,Armenia
2019,Peter Pan (1953),Animation|Children's|Fantasy|Musical,https://s199.imacdn.com/vg/2015/05/gundam-seed-large-1432284979.jpg,Khmer
2020,Popeye (1980),Adventure|Comedy|Musical,https://s199.imacdn.com/vg/2015/05/yu-gi-oh-gx-large-1432284980.jpg,Armenia
2021,"Rescuers Down Under, The (1990)",Animation|Children's,https://s199.imacdn.com/vg/2015/05/gundam-00-large-1432284980.jpg,Korea
2022,"Rescuers, The (1977)",Animation|Children's,https://s199.imacdn.com/vg/2015/05/yu-gi-oh-5ds-large-1432284980.jpg,Denmark
2023,Return from Witch Mountain (1978),Children's|Sci-Fi,https://s199.imacdn.com/vg/2015/05/yu-gi-oh-duel-monsters-large-1432284980.jpg,Thailand
2024,"Return of Jafar, The (1993)",Animation|Children's|Musical,https://s199.imacdn.com/vg/2015/05/toriko-large-1432284980.jpg,Khmer
2025,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,https://s199.imacdn.com/vg/2015/05/naruto-dattebayo-large-1432284981.jpg,Korea
2026,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,https://s199.imacdn.com/vg/2015/05/saint-seiya-omega-large-1432284983.jpg,England
2027,"Shaggy D.A., The (1976)",Children's|Comedy,https://s199.imacdn.com/vg/2015/05/slam-dunk-movie-1-4-large-1432284983.jpg,Korea
2028,Sleeping Beauty (1959),Animation|Children's|Musical,https://s199.imacdn.com/vg/2015/05/hunter-x-hunter-large-1432284978.jpg,Brazil
2029,Something Wicked This Way Comes (1983),Children's|Horror,https://s199.imacdn.com/vg/2015/05/kuroko-no-basket-large-1432284991.jpg,Hindi
2030,Son of Flubber (1963),Children's|Comedy,https://s199.imacdn.com/vg/2015/05/oda-nobuna-no-yabou-large-1432284997.jpg,French
2031,Song of the South (1946),Adventure|Animation|Children's|Musical,https://s199.imacdn.com/vg/2015/05/hoc-vien-sat-nhan-large-1432285004.jpg,Armenia
2032,Splash (1984),Comedy|Fantasy|Romance,https://s199.imacdn.com/vg/2015/05/red-data-girl-large-1432285003.jpg,Armenia
2033,Squanto, A Warrior's Tale (1994),https://s199.imacdn.com/vg/2015/05/mitsudomoe-large-1432284997.jpg,Khmer
2034,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,https://s199.imacdn.com/vg/2015/05/eureka-seven-astral-ocean-large-1432284998.jpg,England
2035,Tall Tale (1994),Adventure|Children's,https://s199.imacdn.com/vg/2019/07/25/c636e3cedd8fbcf8_e459a52c64b55766_5079715640374052185710.jpg,Korea
2036,Tex (1982),Drama,https://s199.imacdn.com/vg/2015/05/the-law-of-ueki-large-1432284991.jpg,Khmer
